medcode,READcode,Readterm,IHD,MI,Hypertension,AF,CVA,Diabetes,Iron_deficiency,Asthma,COPD,Cancer,Depression,Dementia
95429,B071.00,malignant neoplasm of posterior wall of nasopharynx,,,,,,,,,,1,,
68055,B307.00,malignant neoplasm of long bones of leg,,,,,,,,,,1,,
51551,B571.00,secondary malignant neoplasm of mediastinum,,,,,,,,,,1,,
2123,BBc1.00,[m]neuroblastoma nos,,,,,,,,,,1,,
54222,B312400,malignant neoplasm of connective and soft tissue of foot,,,,,,,,,,1,,
51965,B315.00,malignant neoplasm of connective and soft tissue of pelvis,,,,,,,,,,1,,
105636,B62E900,angioimmunoblastic t-cell lymphoma,,,,,,,,,,1,,
94995,B620500,nodular lymphoma of lymph nodes of inguinal region and leg,,,,,,,,,,1,,
56374,B825800,carcinoma in situ of perianal skin,,,,,,,,,,1,,
39064,B81y900,carcinoma in situ of sphenoidal sinus,,,,,,,,,,1,,
104620,B62F100,mantle cell lymphoma,,,,,,,,,,1,,
57680,BB2A.12,[m]spinous cell carcinoma,,,,,,,,,,1,,
105966,B627F00,extranod marg zone b-cell lymphom mucosa-assoc lymphoid tiss,,,,,,,,,,1,,
41278,B323000,malignant melanoma of external surface of cheek,,,,,,,,,,1,,
44139,B073.00,malignant neoplasm of anterior wall of nasopharynx,,,,,,,,,,1,,
95949,B621000,mycosis fungoides of unspecified site,,,,,,,,,,1,,
21914,BB11.11,[m]intraepithelial carcinoma nos,,,,,,,,,,1,,
54691,B302200,malignant neoplasm of lumbar vertebra,,,,,,,,,,1,,
89329,ByuD800,[x]other specified leukaemias,,,,,,,,,,1,,
103178,BB3F.00,"[m]basal cell carcinoma, infiltrative",,,,,,,,,,1,,
37505,B800.11,carcinoma in situ of oral cavity,,,,,,,,,,1,,
50904,B563200,secondary and unspec malig neop infraclavicular lymph nodes,,,,,,,,,,1,,
36716,B04z.00,malignant neoplasm of floor of mouth nos,,,,,,,,,,1,,
67966,BBE1.14,[m]naevocarcinoma,,,,,,,,,,1,,
9965,8CM0.00,cancer care plan,,,,,,,,,,1,,
57677,BBL8.00,[m]hepatoblastoma,,,,,,,,,,1,,
31576,B627B00,other types of follicular non-hodgkin's lymphoma,,,,,,,,,,1,,
58958,B323500,malignant melanoma of temple,,,,,,,,,,1,,
65490,B58y411,secondary cancer of the vulva,,,,,,,,,,1,,
38689,B325.00,malignant melanoma of trunk (excluding scrotum),,,,,,,,,,1,,
98559,BBW8.00,"[m]chondroblastoma, malignant",,,,,,,,,,1,,
22392,B807.00,carcinoma in situ of other and unspecified small intestine,,,,,,,,,,1,,
41490,B327700,malignant melanoma of foot,,,,,,,,,,1,,
28625,BB71.00,[m]mucoepidermoid carcinoma,,,,,,,,,,1,,
36286,BB5Lz00,[m]adenomatous or adenocarcinomatous polyp nos,,,,,,,,,,1,,
95772,B051000,malignant neoplasm of upper buccal sulcus,,,,,,,,,,1,,
90339,B826z00,carcinoma in situ of skin of upper limb or shoulder nos,,,,,,,,,,1,,
46478,B8yy100,carcinoma in situ of adrenal gland,,,,,,,,,,1,,
3279,B831.00,carcinoma in situ of cervix uteri,,,,,,,,,,1,,
112850,BBJB100,[m]angiomyoliposarcoma,,,,,,,,,,1,,
9505,B582600,secondary malignant neoplasm of skin of breast,,,,,,,,,,1,,
30165,B18y200,malignant neoplasm of mesorectum,,,,,,,,,,1,,
40113,677H.00,cancer information offered,,,,,,,,,,1,,
91240,B517300,malignant neoplasm of pons,,,,,,,,,,1,,
70842,B627100,follicular non-hodg mixed sml cleavd & lge cell lymphoma,,,,,,,,,,1,,
55946,B574000,secondary malignant neoplasm of duodenum,,,,,,,,,,1,,
73760,B334z00,malignant neoplasm of scalp or skin of neck nos,,,,,,,,,,1,,
54184,B4A1z00,malignant neoplasm of renal pelvis nos,,,,,,,,,,1,,
55595,B300700,malignant neoplasm of sphenoid bone,,,,,,,,,,1,,
45408,B040.00,malignant neoplasm of anterior portion of floor of mouth,,,,,,,,,,1,,
60270,ByuH.00,[x]neoplasms of uncertain and unknown behaviour,,,,,,,,,,1,,
110433,B574100,secondary malignant neoplasm of jejunum,,,,,,,,,,1,,
98797,BBLD.00,[m]embryonal sarcoma,,,,,,,,,,1,,
6903,B803.00,carcinoma in situ of colon,,,,,,,,,,1,,
41500,BBr2300,[m]chronic lymphoid leukaemia,,,,,,,,,,1,,
90290,B18y700,malignant neoplasm of mesentery,,,,,,,,,,1,,
108230,44a6000,serum ca 125 (cancer antigen 125) level,,,,,,,,,,1,,
73616,B58y200,secondary malignant neoplasm of cervix uteri,,,,,,,,,,1,,
45154,B516.00,malignant neoplasm of cerebellum,,,,,,,,,,1,,
58962,B62x500,malignant immunoproliferative small intestinal disease,,,,,,,,,,1,,
57505,BBK3200,[m]pleomorphic rhabdomyosarcoma,,,,,,,,,,1,,
63995,B123.00,malignant neoplasm of meckel's diverticulum,,,,,,,,,,1,,
55096,B582z00,secondary malignant neoplasm of skin nos,,,,,,,,,,1,,
111943,B32E.00,malignant melanoma stage iiib,,,,,,,,,,1,,
49214,B560.00,secondary and unspec malig neop lymph nodes head/face/neck,,,,,,,,,,1,,
35136,B8z..00,carcinoma in situ nos,,,,,,,,,,1,,
66908,B306400,malignant neoplasm of coccygeal vertebra,,,,,,,,,,1,,
20292,B02..00,malignant neoplasm of major salivary glands,,,,,,,,,,1,,
47252,B323.00,malignant melanoma of other and unspecified parts of face,,,,,,,,,,1,,
21327,B333500,malignant neoplasm of skin of temple,,,,,,,,,,1,,
51795,B545000,malignant neoplasm of glomus jugulare,,,,,,,,,,1,,
110775,B151100,malignant neoplasm of interlobular biliary canals,,,,,,,,,,1,,
59499,B833100,carcinoma in situ of fallopian tube,,,,,,,,,,1,,
10178,4M0..00,gleason grading of prostate cancer,,,,,,,,,,1,,
3903,B22z.00,malignant neoplasm of bronchus or lung nos,,,,,,,,,,1,,
12335,B62y.00,malignant lymphoma nos,,,,,,,,,,1,,
111682,B62Fy00,other non-follicular lymphoma,,,,,,,,,,1,,
37125,B803100,carcinoma in situ of transverse colon,,,,,,,,,,1,,
113084,Byu1000,[x]other sarcomas of the liver,,,,,,,,,,1,,
46409,B563300,secondary and unspec malig neop pectoral lymph nodes,,,,,,,,,,1,,
26076,9Ok5.00,cancer pain and symptom management,,,,,,,,,,1,,
19321,B311300,malignant neoplasm of connective and soft tissue of hand,,,,,,,,,,1,,
59787,BBC9.00,[m]tubular androblastoma nos,,,,,,,,,,1,,
101530,B616z00,"hodgkin's disease, lymphocytic depletion nos",,,,,,,,,,1,,
57294,4M3..00,breslow depth staging for melanoma,,,,,,,,,,1,,
106483,BBr6200,[m]subacute myeloid leukaemia,,,,,,,,,,1,,
16967,B432.00,malignant neoplasm of overlapping lesion of corpus uteri,,,,,,,,,,1,,
62104,B300800,malignant neoplasm of temporal bone,,,,,,,,,,1,,
38770,BBB7.00,[m]epithelial-myoepithelial carcinoma,,,,,,,,,,1,,
44931,B562z00,secondary and unspec malig neop intra-abdominal ln nos,,,,,,,,,,1,,
48048,BB1B.00,[m]giant cell and spindle cell carcinoma,,,,,,,,,,1,,
99001,B002100,"malignant neoplasm of upper lip, frenulum",,,,,,,,,,1,,
91457,Byu5900,"[x]malignant neoplasm/connective + soft tissue,unspecified",,,,,,,,,,1,,
48145,D212000,anaemia in ovarian carcinoma,,,,,,,,,,1,,
63695,B524300,malignant neoplasm of peripheral nerve of thorax,,,,,,,,,,1,,
37553,B007.00,"malignant neoplasm of lip, unspecified",,,,,,,,,,1,,
40240,BB5D500,[m]hepatocellular carcinoma nos,,,,,,,,,,1,,
110766,B521000,malignant neoplasm of cerebral dura mater,,,,,,,,,,1,,
32022,B110.00,malignant neoplasm of cardia of stomach,,,,,,,,,,1,,
53504,B52W.00,"malig neopl, overlap lesion brain & other part of cns",,,,,,,,,,1,,
107258,B011100,malignant neoplasm of midline of tongue,,,,,,,,,,1,,
18712,B4A..11,renal malignant neoplasm,,,,,,,,,,1,,
28639,B627000,follicular non-hodgkin's small cleaved cell lymphoma,,,,,,,,,,1,,
10292,8CL0.00,cancer diagnosis discussed,,,,,,,,,,1,,
44169,B222z00,"malignant neoplasm of upper lobe, bronchus or lung nos",,,,,,,,,,1,,
65701,B620z00,nodular lymphoma nos,,,,,,,,,,1,,
38442,BB81200,"[m]serous cystadenocarcinoma, nos",,,,,,,,,,1,,
115161,B18y000,malignant neoplasm of mesocolon,,,,,,,,,,1,,
53987,BB5Dz00,[m]hepatobiliary adenoma or carcinoma nos,,,,,,,,,,1,,
57446,B335.00,"malignant neoplasm of skin of trunk, excluding scrotum",,,,,,,,,,1,,
28556,B32z.00,malignant melanoma of skin nos,,,,,,,,,,1,,
33833,B301.00,malignant neoplasm of mandible,,,,,,,,,,1,,
60772,B450z00,malignant neoplasm of vagina nos,,,,,,,,,,1,,
112874,BBr6500,[m]neutrophilic leukaemia,,,,,,,,,,1,,
100371,BBL7200,[m]epithelial nephroblastoma,,,,,,,,,,1,,
58883,B802400,carcinoma in situ of pyloric canal,,,,,,,,,,1,,
104025,B337600,malignant neoplasm of skin of heel,,,,,,,,,,1,,
6701,B565.00,secondary and unspec malig neop intrapelvic lymph nodes,,,,,,,,,,1,,
10541,BB22.00,[m]papillary carcinoma nos,,,,,,,,,,1,,
55463,B561400,secondary and unspec malig neop post mediastinal lymph nodes,,,,,,,,,,1,,
114903,ZVu6H00,[x]personal history/malignant neoplasms/other organs+systems,,,,,,,,,,1,,
112845,B640011,mature b-cell leukaemia burkitt-type,,,,,,,,,,1,,
70716,B62zz11,immunoproliferative neoplasm,,,,,,,,,,1,,
28388,BB5jz00,[m]endometrioid adenoma or carcinoma nos,,,,,,,,,,1,,
30542,B312300,malig neop of connective and soft tissue of lower leg,,,,,,,,,,1,,
43761,B451.00,malignant neoplasm of labia majora,,,,,,,,,,1,,
34946,B833200,carcinoma in situ of vagina,,,,,,,,,,1,,
11628,B1z0.11,cancer of bowel,,,,,,,,,,1,,
59284,BB82114,[m]mucous adenocarcinoma,,,,,,,,,,1,,
35113,Byu9.00,[x]malignant neoplasm of urinary tract,,,,,,,,,,1,,
31323,BBG1.00,[m]fibrosarcoma nos,,,,,,,,,,1,,
112174,BBc9000,"[m]retinoblastoma, differentiated type",,,,,,,,,,1,,
46008,B333z00,malignant neoplasm skin other and unspec part of face nos,,,,,,,,,,1,,
26253,BB5R900,[m]neuroendocrine carcinoma,,,,,,,,,,1,,
67712,BBR2.00,[m]choriocarcinoma,,,,,,,,,,1,,
40420,BBr0.00,[m]leukaemias unspecified,,,,,,,,,,1,,
105228,B803800,high grade dysplasia of colon,,,,,,,,,,1,,
25523,B915.00,neoplasm of uncertain behaviour of prostate,,,,,,,,,,1,,
5034,B33..12,epithelioma,,,,,,,,,,1,,
54276,BB1E.00,[m]pseudosarcomatous carcinoma,,,,,,,,,,1,,
94776,B1z2.00,"malignant neoplasm, overlapping lesion of digestive system",,,,,,,,,,1,,
19678,BB29.13,[m]intraepithelial squamous cell carcinoma,,,,,,,,,,1,,
69132,B562400,secondary and unspec malig neop external iliac lymph nodes,,,,,,,,,,1,,
98142,B107.00,siewert type i adenocarcinoma,,,,,,,,,,1,,
106969,B628500,diffuse follicle centre lymphoma,,,,,,,,,,1,,
93779,8CAo.00,patient given advice about bowel cancer,,,,,,,,,,1,,
4554,B454.00,malignant neoplasm of vulva unspecified,,,,,,,,,,1,,
8032,BB5B.00,[m]pancreatic adenomas and carcinomas,,,,,,,,,,1,,
107638,B62z400,unspec malig neop lymphoid/histiocytic lymph node axilla/arm,,,,,,,,,,1,,
41523,B223000,malignant neoplasm of middle lobe bronchus,,,,,,,,,,1,,
5901,B141.12,rectal carcinoma,,,,,,,,,,1,,
33333,B62..00,other malignant neoplasm of lymphoid and histiocytic tissue,,,,,,,,,,1,,
57988,B305000,malignant neoplasm of carpal bone - scaphoid,,,,,,,,,,1,,
39798,B627X00,"diffuse non-hodgkin's lymphoma, unspecified",,,,,,,,,,1,,
50859,BBX1.11,[m]giant cell bone sarcoma,,,,,,,,,,1,,
114669,B615800,hodgkin's mixed cellularity of lymph nodes of multiple sites,,,,,,,,,,1,,
22894,B110100,malignant neoplasm of cardio-oesophageal junction of stomach,,,,,,,,,,1,,
52684,BBW9.00,[m]mesenchymal chondrosarcoma,,,,,,,,,,1,,
4250,B68z.00,leukaemia nos,,,,,,,,,,1,,
8154,B576200,malignant ascites,,,,,,,,,,1,,
68783,BB60100,[m]skin appendage carcinoma,,,,,,,,,,1,,
13559,B4A..00,malig neop of kidney and other unspecified urinary organs,,,,,,,,,,1,,
60035,B310300,malignant neoplasm of cartilage of ear,,,,,,,,,,1,,
23399,B344.00,malignant neoplasm of upper-outer quadrant of female breast,,,,,,,,,,1,,
38611,B8y..00,carcinoma in situ of other and unspecified sites,,,,,,,,,,1,,
65222,B823600,carcinoma in situ of skin of jaw,,,,,,,,,,1,,
41515,ByuA100,"[x]malignant neoplasm/central nervous system, unspecified",,,,,,,,,,1,,
27416,B601.00,lymphosarcoma,,,,,,,,,,1,,
64036,B612.00,hodgkin's sarcoma,,,,,,,,,,1,,
40359,BB94.00,[m]juvenile breast carcinoma,,,,,,,,,,1,,
26848,BB5S.00,[m]respiratory tract adenomas and adenocarcinomas,,,,,,,,,,1,,
69345,B824.00,carcinoma in situ of scalp and skin of neck,,,,,,,,,,1,,
5199,B583200,cerebral metastasis,,,,,,,,,,1,,
46153,B443.00,malignant neoplasm of parametrium,,,,,,,,,,1,,
94975,B241300,malignant neoplasm of pericardium,,,,,,,,,,1,,
24208,BBEH.00,[m]superficial spreading melanoma,,,,,,,,,,1,,
28272,BB57.00,"[m]adenocarcinoma, intestinal type",,,,,,,,,,1,,
99413,B67yz00,other and unspecified leukaemia nos,,,,,,,,,,1,,
21402,B602.00,burkitt's lymphoma,,,,,,,,,,1,,
30966,B800600,carcinoma in situ of palate,,,,,,,,,,1,,
94239,BBp1.00,[m]mast cell sarcoma,,,,,,,,,,1,,
110390,8Hgg.00,discharge from secondary care cancer service,,,,,,,,,,1,,
21217,BB1N.00,[m]small cell-large cell carcinoma,,,,,,,,,,1,,
101753,B03y.00,malignant neoplasm of other sites of gum,,,,,,,,,,1,,
15991,B506.00,malignant neoplasm of choroid,,,,,,,,,,1,,
73777,B624z00,leukaemic reticuloendotheliosis nos,,,,,,,,,,1,,
9030,B55..00,malignant neoplasm of other and ill-defined sites,,,,,,,,,,1,,
46581,BBF4.11,[m]pleomorphic cell sarcoma,,,,,,,,,,1,,
8166,B17..00,malignant neoplasm of pancreas,,,,,,,,,,1,,
63925,ByuA200,"[x]malignant neoplasm of meninges, unspecified",,,,,,,,,,1,,
46469,B827100,carcinoma in situ of skin of thigh,,,,,,,,,,1,,
97577,B602300,burkitt's lymphoma of intra-abdominal lymph nodes,,,,,,,,,,1,,
115252,B312600,malig neop of connective and soft tissue of great toe,,,,,,,,,,1,,
102417,BB3C.00,[m]superficial basal cell carcinoma,,,,,,,,,,1,,
94427,B305C00,malignant neoplasm of fifth metacarpal bone,,,,,,,,,,1,,
89916,B553100,malignant neoplasm of presacral region,,,,,,,,,,1,,
94251,B00z100,"malignant neoplasm of lip, unspecified, lipstick area",,,,,,,,,,1,,
47094,B323200,malignant melanoma of eyebrow,,,,,,,,,,1,,
68220,BBW4.11,[m]fibrochondrosarcoma,,,,,,,,,,1,,
98740,B000z00,"malignant neoplasm of upper lip, vermilion border nos",,,,,,,,,,1,,
57442,B337.00,malignant neoplasm of skin of lower limb and hip,,,,,,,,,,1,,
67396,B576.00,secondary malig neop of retroperitoneum and peritoneum,,,,,,,,,,1,,
45217,B807200,carcinoma in situ of ileum,,,,,,,,,,1,,
105236,B834100,prostatic intraepithelial neoplasia,,,,,,,,,,1,,
105953,B561100,secondary and unspec malig neop intercostal lymph nodes,,,,,,,,,,1,,
96445,B300B00,malignant neoplasm of turbinate,,,,,,,,,,1,,
63979,B013100,malignant neoplasm of frenulum linguae,,,,,,,,,,1,,
106003,ByuFC00,[x]carcinoma in situ of oth+unspecified male genital organs,,,,,,,,,,1,,
107916,B201000,malignant neoplasm of auditory (eustachian) tube,,,,,,,,,,1,,
35034,BBGJ.11,[m]fibroxanthosarcoma,,,,,,,,,,1,,
114052,B621100,"mycosis fungoides of the lymph nodes of head, face and neck",,,,,,,,,,1,,
15182,B31z.00,"malignant neoplasm of connective and soft tissue, site nos",,,,,,,,,,1,,
55098,B550000,malignant neoplasm of head nos,,,,,,,,,,1,,
67323,B06y.00,"malignant neoplasm of oropharynx, other specified sites",,,,,,,,,,1,,
51714,B811.00,carcinoma in situ of trachea,,,,,,,,,,1,,
15223,B4A2.00,malignant neoplasm of ureter,,,,,,,,,,1,,
55090,B58y100,secondary malignant neoplasm of uterus,,,,,,,,,,1,,
115810,ByuHA00,"[x]neoplasm of uncertain and unknown behaviour, unspecified",,,,,,,,,,1,,
25349,67G2.00,cancer information offered to significant other,,,,,,,,,,1,,
45766,Byu1200,"[x]malignant neoplasm of intestinal tract, part unspecified",,,,,,,,,,1,,
53129,BB5W112,[m]oncytic adenocarcinoma,,,,,,,,,,1,,
98537,B201100,malignant neoplasm of tympanic cavity,,,,,,,,,,1,,
62182,B200300,malignant neoplasm of vestibule of nose,,,,,,,,,,1,,
27853,A789500,hiv disease resulting in kaposi's sarcoma,,,,,,,,,,1,,
16075,B30z.00,malignant neoplasm of bone and articular cartilage nos,,,,,,,,,,1,,
30988,BB1M.00,"[m]small cell carcinoma, intermediate cell",,,,,,,,,,1,,
38914,B64z.00,lymphoid leukaemia nos,,,,,,,,,,1,,
27449,B554.00,malignant neoplasm of upper limb nos,,,,,,,,,,1,,
59614,B822000,carcinoma in situ of skin of auricle,,,,,,,,,,1,,
102151,B060200,malignant neoplasm of overlapping lesion of tonsil,,,,,,,,,,1,,
18354,B33y.00,malignant neoplasm of other specified skin sites,,,,,,,,,,1,,
54965,B312200,malig neop connective and soft tissue of popliteal space,,,,,,,,,,1,,
67914,B337900,malignant neoplasm of skin of great toe,,,,,,,,,,1,,
95012,B621800,mycosis fungoides of lymph nodes of multiple sites,,,,,,,,,,1,,
56640,B8yyz00,carcinoma in situ of other specified site nos,,,,,,,,,,1,,
115341,8HBS.00,cancer safety netting,,,,,,,,,,1,,
51878,BBcC.00,[m]aesthesioneuroblastoma,,,,,,,,,,1,,
3811,B134.00,malignant neoplasm of caecum,,,,,,,,,,1,,
4865,B10z.11,oesophageal cancer,,,,,,,,,,1,,
27651,B58..11,secondary carcinoma of other specified sites,,,,,,,,,,1,,
114767,B630500,smouldering myeloma,,,,,,,,,,1,,
12106,ZV10.00,[v]personal history of malignant neoplasm,,,,,,,,,,1,,
93352,B338.00,squamous cell carcinoma of skin,,,,,,,,,,1,,
22650,BBT1.11,[m]angiosarcoma,,,,,,,,,,1,,
62080,B332100,malignant neoplasm of skin of external auditory meatus,,,,,,,,,,1,,
66457,ZV10y00,[v]personal history of other specified malignant neoplasm,,,,,,,,,,1,,
59651,BBJ8.00,[m]mixed type liposarcoma,,,,,,,,,,1,,
42153,B32y.00,malignant melanoma of other specified skin site,,,,,,,,,,1,,
115624,B084.00,"malignant neoplasm, overlapping lesion of hypopharynx",,,,,,,,,,1,,
36530,BB5S211,[m]alveolar cell carcinoma,,,,,,,,,,1,,
17137,B833000,carcinoma in situ of ovary,,,,,,,,,,1,,
69208,B833z00,carcinoma in situ of female genital organs nos,,,,,,,,,,1,,
72695,ByuFA00,[x]carcinoma in situ of other parts of cervix,,,,,,,,,,1,,
107949,B62E500,hepatosplenic t-cell lymphoma,,,,,,,,,,1,,
52591,BBgG.13,[m]lymphoblastoma nos,,,,,,,,,,1,,
27330,B624.00,leukaemic reticuloendotheliosis,,,,,,,,,,1,,
41011,B3z..00,"malig neop of bone, connective tissue, skin and breast nos",,,,,,,,,,1,,
39038,BB85.00,[m]signet ring carcinoma,,,,,,,,,,1,,
31511,B823500,carcinoma in situ of skin of temple,,,,,,,,,,1,,
64270,B337500,malignant neoplasm of skin of ankle,,,,,,,,,,1,,
39433,B560500,secondary and unspec malig neop submandibular lymph nodes,,,,,,,,,,1,,
50035,B545.00,malignant neoplasm of aortic body and other paraganglia,,,,,,,,,,1,,
45681,B83..00,carcinoma in situ of breast and genitourinary system,,,,,,,,,,1,,
104973,BB62z00,[m]apocrine adenoma or adenocarcinoma nos,,,,,,,,,,1,,
64700,B80z100,carcinoma in situ of spleen,,,,,,,,,,1,,
69530,ZR38.11,cai - cancer attitude inventory,,,,,,,,,,1,,
47205,B017.00,malignant overlapping lesion of tongue,,,,,,,,,,1,,
104128,B31z000,kaposi's sarcoma of soft tissue,,,,,,,,,,1,,
27617,B45y000,malignant neoplasm of overlapping lesion of vulva,,,,,,,,,,1,,
43392,B483.00,"malignant neoplasm of penis, part unspecified",,,,,,,,,,1,,
44157,BBE1.13,[m]melanosarcoma nos,,,,,,,,,,1,,
93716,B561z00,secondary and unspec malig neop intrathoracic ln nos,,,,,,,,,,1,,
39390,B825200,carcinoma in situ of skin of axilla,,,,,,,,,,1,,
55741,BB5L200,[m]adenocarcinoma in situ in adenomatous polyp,,,,,,,,,,1,,
70728,B807z00,carcinoma in situ other and unspecified small intestine nos,,,,,,,,,,1,,
70380,B335000,malignant neoplasm of skin of axillary fold,,,,,,,,,,1,,
42461,B61zz00,hodgkin's disease nos,,,,,,,,,,1,,
38475,B34yz00,malignant neoplasm of other site of female breast nos,,,,,,,,,,1,,
108389,B310500,malignant neoplasm soft tissues of cervical spine,,,,,,,,,,1,,
19091,BB5..00,[m]adenomas and adenocarcinomas,,,,,,,,,,1,,
56718,B500z00,malignant neoplasm of eyeball nos,,,,,,,,,,1,,
42566,B224z00,"malignant neoplasm of lower lobe, bronchus or lung nos",,,,,,,,,,1,,
106867,B62F.11,non-follicular lymphoma,,,,,,,,,,1,,
98911,B200100,malignant neoplasm of nasal conchae,,,,,,,,,,1,,
2492,B33z.00,malignant neoplasm of skin nos,,,,,,,,,,1,,
67763,B303400,malignant neoplasm of costo-vertebral joint,,,,,,,,,,1,,
50475,B02z.00,malignant neoplasm of major salivary gland nos,,,,,,,,,,1,,
101805,B507000,malignant neoplasm of lacrimal sac,,,,,,,,,,1,,
31421,BBK3100,[m]rhabdomyosarcoma nos,,,,,,,,,,1,,
38756,BBP9.00,[m]cystic mesothelioma,,,,,,,,,,1,,
21698,B221z00,malignant neoplasm of main bronchus nos,,,,,,,,,,1,,
60347,BBd2.11,[m]leptomeningeal sarcoma,,,,,,,,,,1,,
115614,B612000,hodgkin's sarcoma of unspecified site,,,,,,,,,,1,,
37501,B808200,carcinoma in situ of hepatic duct,,,,,,,,,,1,,
33395,B560200,secondary and unspec malig neop superficial cervical ln,,,,,,,,,,1,,
9618,B56..00,secondary and unspecified malignant neoplasm of lymph nodes,,,,,,,,,,1,,
46905,B545200,malignant neoplasm of coccygeal body,,,,,,,,,,1,,
99096,Byu2300,[x]malignant neopl/overlapping les/resp+intrathoracic organs,,,,,,,,,,1,,
113098,B653z00,myeloid sarcoma nos,,,,,,,,,,1,,
63518,BBLE.00,[m]adenosarcoma,,,,,,,,,,1,,
34891,BBF2.00,[m]sarcomatosis nos,,,,,,,,,,1,,
53369,B327900,malignant melanoma of great toe,,,,,,,,,,1,,
40966,B306300,malignant neoplasm of sacral vertebra,,,,,,,,,,1,,
64497,Byu7000,"[x]malignant neoplasm of uterine adnexa, unspecified",,,,,,,,,,1,,
49360,B031.00,malignant neoplasm of lower gum,,,,,,,,,,1,,
54627,BBR3.00,[m]choriocarcinoma combined with teratoma,,,,,,,,,,1,,
